Order ID,Vendor ID,Pickup Address,HubCN ID,Plan_Vendor_Pickup Time,Vendor_PickupTime
LECVN023406052653,CN39062,"Floor 2, No.1, Building 65, Qiancheng Area Yiwu City CN",LECCNYW,3/29/2022 22:39,4/1/2022 3:38
LECVN020375571243,CN25990,P.O.BOX 26-1-201 BEIYUANLINGYUNYIQU YIWU CITY yiwu city CN,LECCNYW,3/28/2022 10:14,4/1/2022 1:06
LECVN024697557133,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/28/2022 9:50,3/30/2022 10:47
LECVN023796022604,CN23003,"4/F., No 21 South area XiLi town, Wang Tang industrial district",LECCNSZ,3/25/2022 21:44,3/28/2022 15:46
LECVN025240454263,CN41627,"201, No.12, Building No.18, XingZhong Area YiWu City CN",LECCNYW,3/28/2022 8:07,3/30/2022 10:07
LECVN029475929283,CN39062,"Floor 2, No.1, Building 65, Qiancheng Area Yiwu City CN",LECCNYW,3/28/2022 18:58,4/1/2022 0:56
LECVN025162087284,CN00328,"5/F, NO. 294 Fanshen Road, BaoAn Zone, China",LECCNSZ,3/29/2022 20:50,3/31/2022 14:45
LECVN024641797103,CN39062,"Floor 2, No.1, Building 65, Qiancheng Area Yiwu City CN",LECCNYW,3/27/2022 21:13,3/29/2022 3:20
LECVN023644095503,CN25990,P.O.BOX 26-1-201 BEIYUANLINGYUNYIQU YIWU CITY yiwu city CN,LECCNYW,3/28/2022 18:53,4/1/2022 0:49
LECVN021982151353,CN55243,"4F,No.621,Airport Rd,Yiwu city,Zhejiang Province",LECCNYW,3/27/2022 15:38,3/30/2022 10:40
LECVN026730927513,CN75189,"No. 6, Building 3, Shanghong East District, Houzhai Street,Yiwu,Zhejiang,China",LECCNYW,3/27/2022 17:02,3/26/2022 20:52
LECVN025567583813,CN93476,NO.96 QiaoDong street of JiangDong,LECCNYW,3/25/2022 15:58,3/30/2022 9:26
LECVN021717284844,CN70636,"NO. 2, Alley 49, Dongxing Industrial Zone, Qingkou, Jiangdong, Yiwu",LECCNYW,3/29/2022 5:01,3/30/2022 10:00
LECVN022784059623,CN55243,"4F,No.621,Airport Rd,Yiwu city,Zhejiang Province",LECCNYW,3/29/2022 9:49,4/1/2022 2:37
LECVN024803025063,CN59935,"201,NO.5,15 Building,ShangHe XiaoQu,HouZhai,Yiwu",LECCNYW,3/28/2022 18:09,3/29/2022 16:09
LECVN021052888983,CN32990,"4th F, No. 18 Building, No. 7 Section, Xingzhong District Yiwu City CN",LECCNYW,3/28/2022 14:37,3/29/2022 20:03
LECVN021387576583,CN70636,"NO. 2, Alley 49, Dongxing Industrial Zone, Qingkou, Jiangdong, Yiwu",LECCNYW,3/26/2022 15:04,3/26/2022 21:16
LECVN020250417653,CN15519,"5D Xinghua Bldg, Huali Garden, Huali Rd, GD",LECCNSZ,3/29/2022 21:55,4/1/2022 11:43
LECVN027083647774,CN39062,"Floor 2, No.1, Building 65, Qiancheng Area Yiwu City CN",LECCNYW,3/27/2022 5:53,3/29/2022 17:54
LECVN027509569304,CN32990,"4th F, No. 18 Building, No. 7 Section, Xingzhong District Yiwu City CN",LECCNYW,3/29/2022 10:13,4/1/2022 1:16
LECVN029219632933,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/30/2022 2:06,3/29/2022 20:10
LECVN025311883134,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/27/2022 17:22,3/26/2022 17:51
LECVN022897964393,CN94806,"No.11,Mucheng Village, Suxi Town, Yiwu City",LECCNYW,3/27/2022 5:22,3/30/2022 9:03
LECVN024222848233,CN91249,"No.14519,District G of Yiwu International Trade Market 2,Yiwu City",LECCNYW,3/25/2022 15:14,3/26/2022 21:11
LECVN024411326623,CN70636,"NO. 2, Alley 49, Dongxing Industrial Zone, Qingkou, Jiangdong, Yiwu",LECCNYW,3/26/2022 18:15,3/29/2022 17:03
LECVN022342947373,CN73456,"2 Jiangdong Road,Yiwu",LECCNYW,3/26/2022 18:49,3/29/2022 16:45
LECVN028285450903,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/27/2022 19:15,3/26/2022 21:24
LECVN024430817054,CN91249,"No.14519,District G of Yiwu International Trade Market 2,Yiwu City",LECCNYW,3/30/2022 0:30,4/1/2022 3:26
LECVN026760974823,CN14209,"Room823, 8/F, Jiejia Plaza, No.3037, Shennanzhong Rd",LECCNSZ,3/29/2022 11:20,3/29/2022 8:52
LECVN029918978453,CN80546,"4F,NO.6,Building 28,Xiawang E District,Jiangdong Road,Yiwu",LECCNYW,3/26/2022 19:48,3/29/2022 16:54
LECVN020749916133,CN27928,"No.5 , Building 15 ,Zijing District 3 , Xialuozhai Yiwu City CN",LECCNYW,3/28/2022 0:29,3/29/2022 16:29
LECVN023181765513,CN08069,"Room 23D, Buliding B, Jing Xiu Da Xia Wen Jing Zhong Road, Luo Hu District, Shenzhen Guangdong, 518000",LECCNSZ,3/29/2022 11:28,3/29/2022 9:36
LECVN025257095183,CN25990,P.O.BOX 26-1-201 BEIYUANLINGYUNYIQU YIWU CITY yiwu city CN,LECCNYW,3/27/2022 14:22,3/26/2022 17:52
LECVN020414471823,CN34621,"No. 7, Xinxing Lane, Jiangwan, Choujiang St., Yiwu City , Jinhua , Zhejiang China (Mainland) Yiwu City CN",LECCNYW,3/28/2022 14:31,3/29/2022 19:51
LECVN022905276133,CN96121,"Room 201,Unit 2,7# Building,Qiancheng Area,Yiwu City yiwu city CN",LECCNYW,3/30/2022 2:41,3/29/2022 20:11
LECVN022098941074,CN52975,"room 302, No.22 of wenhua road, yijiashan district, yiwu city yiwu city CN",LECCNYW,3/26/2022 4:00,3/30/2022 11:22
LECVN029846125973,CN08969,"Unit C, 18/F, Bldg.B, Modern Window Tower, Huaqiang North Rd, Shenzhen Guangdong, 518000",LECCNSZ,3/30/2022 2:57,4/1/2022 4:56
LECVN028086611304,CN85292,"4F, Market Rd.3-7,Yiwu,Zhejiang",LECCNYW,3/26/2022 11:36,3/29/2022 0:08
LECVN028490455534,CN94105,"No.358,Shengshou RD,Chengxi Special Industrial Zone Yiwu City",LECCNYW,3/28/2022 8:07,3/30/2022 11:05
LECVN022874160954,CN78864,"Room 301, Third Floor, No.58, Futian Second District, Choucheng Street",LECCNYW,3/25/2022 20:54,3/29/2022 2:53
LECVN028660142783,CN01710,"8c, Flat A, Huaqiang Garden, Shenzhen",LECCNSZ,3/27/2022 9:59,3/29/2022 11:53
LECVN020663409023,CN93476,NO.96 QiaoDong street of JiangDong,LECCNYW,3/29/2022 10:33,4/1/2022 2:36
LECVN028575816953,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/27/2022 10:17,3/29/2022 17:28
LECVN023562945523,CN54850,"No. 755, West Xuefeng Road Yiwu City CN",LECCNYW,3/27/2022 19:49,3/30/2022 10:47
LECVN029671208773,CN98042,"No. 42 Dong Qiaodong 1th Dist, Yiwu City, Zhejiang, China Yiwu City",LECCNYW,3/27/2022 10:05,3/29/2022 17:09
LECVN020734586813,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/28/2022 22:43,4/1/2022 3:38
LECVN028164839904,CN82535,"2F, No.262, Xue Feng West Road,YiWu,Zhejiang,China",LECCNYW,3/31/2022 13:45,3/29/2022 19:17
LECVN021724989903,CN85292,"4F, Market Rd.3-7,Yiwu,Zhejiang",LECCNYW,3/27/2022 17:57,3/29/2022 16:07
LECVN023263223674,CN25266,"2 floor,No 1 Building 1,Zhoucun district,Beiyuan street,Yiwu,China Yiwu city CN",LECCNYW,3/29/2022 2:35,3/29/2022 19:11
LECVN020953603443,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/25/2022 10:19,3/29/2022 1:51
LECVN025335976833,CN15519,"5D Xinghua Bldg, Huali Garden, Huali Rd, GD",LECCNSZ,3/27/2022 22:23,3/29/2022 17:22
LECVN022752876423,CN03356,"7B, A Buliding of Construction Group, Shenzhen Guangdong,",LECCNSZ,3/29/2022 19:46,4/1/2022 11:38
LECVN027271523633,CN32206,"402,Unit 2,Building 40,Xiawang 3 Village,Jiangdong Road,Yiwu City,Zhejiang,China Yiwu City CN",LECCNYW,3/26/2022 19:51,3/29/2022 0:14
LECVN028526429533,CN41627,"201, No.12, Building No.18, XingZhong Area YiWu City CN",LECCNYW,3/29/2022 2:43,3/26/2022 20:02
LECVN028135121454,CN00328,"5/F, NO. 294 Fanshen Road, BaoAn Zone, China",LECCNSZ,3/27/2022 21:51,3/29/2022 11:37
LECVN028622490753,CN34621,"No. 7, Xinxing Lane, Jiangwan, Choujiang St., Yiwu City , Jinhua , Zhejiang China (Mainland) Yiwu City CN",LECCNYW,3/26/2022 8:43,3/29/2022 2:43
LECVN020625020504,CN34679,"No.496,Chengdian South Road,Yiwu city,Zhejiang Province,China. Yiwu city CN",LECCNYW,3/26/2022 17:27,3/29/2022 17:27
LECVN028122605483,CN56912,"Room 302,Unit 3,Building 35,District B,South Xiazhu, Jiangdong street Yiwu city",LECCNYW,3/25/2022 6:03,3/29/2022 16:47
LECVN023012200413,CN25990,P.O.BOX 26-1-201 BEIYUANLINGYUNYIQU YIWU CITY yiwu city CN,LECCNYW,3/29/2022 8:53,4/1/2022 3:44
LECVN027364509404,CN26450,"2/F,NO.5 ,Building 13, Yinhai YiQu,Yiwu City Yiwu City CN",LECCNYW,3/27/2022 8:44,3/29/2022 0:19
LECVN025420889914,CN82535,"2F, No.262, Xue Feng West Road,YiWu,Zhejiang,China",LECCNYW,3/27/2022 18:29,3/30/2022 11:32
LECVN023674266663,CN12633,"7/F, 3rd Jianxing Building, Chaguang industrial zone, Nanshan District, China China, 518055",LECCNSZ,3/28/2022 17:59,3/29/2022 8:12
LECVN026630459293,CN09482,"Rm# 18A, Unit 1, DuShiYangGuang Building, NO. 6017 Shennan Road",LECCNSZ,3/29/2022 10:36,3/29/2022 17:30
LECVN024571969263,CN85292,"4F, Market Rd.3-7,Yiwu,Zhejiang",LECCNYW,3/29/2022 19:04,3/31/2022 20:59
LECVN028550073974,CN91249,"No.14519,District G of Yiwu International Trade Market 2,Yiwu City",LECCNYW,3/26/2022 15:16,3/29/2022 17:21
LECVN025675299183,CN91249,"No.14519,District G of Yiwu International Trade Market 2,Yiwu City",LECCNYW,3/27/2022 16:15,3/30/2022 10:00
LECVN025317447764,CN98042,"No. 42 Dong Qiaodong 1th Dist, Yiwu City, Zhejiang, China Yiwu City",LECCNYW,3/27/2022 13:01,3/29/2022 2:58
LECVN027321094623,CN01710,"8c, Flat A, Huaqiang Garden, Shenzhen",LECCNSZ,3/29/2022 21:19,3/29/2022 17:20
LECVN021060130423,CN61510,"4F, No.421, Chouzhou Middle Road YiWu city",LECCNYW,3/26/2022 11:28,3/29/2022 0:10
LECVN024989375853,CN91249,"No.14519,District G of Yiwu International Trade Market 2,Yiwu City",LECCNYW,3/28/2022 22:49,4/1/2022 3:38
LECVN021962064713,CN08863,"P.O.Box 67, Room A6, 8th Floor, East of Building2, Seg Science and Technology Park, Huaqiang Road, Futian District",LECCNSZ,3/29/2022 21:44,4/1/2022 11:44
LECVN029706684594,CN70331,5/F Dasan Litang district Yiwu City,LECCNYW,3/29/2022 2:08,4/1/2022 20:16
LECVN029119713913,CN32990,"4th F, No. 18 Building, No. 7 Section, Xingzhong District Yiwu City CN",LECCNYW,3/28/2022 14:40,3/29/2022 20:18
LECVN028113814043,CN25990,P.O.BOX 26-1-201 BEIYUANLINGYUNYIQU YIWU CITY yiwu city CN,LECCNYW,3/29/2022 8:35,3/29/2022 16:39
LECVN024426774703,CN05856,"7B, A Buliding of Construction Group, Shenzhen Guangdong,",LECCNSZ,3/29/2022 5:16,3/31/2022 15:31
LECVN028713740973,CN91249,"No.14519,District G of Yiwu International Trade Market 2,Yiwu City",LECCNYW,3/30/2022 0:09,4/1/2022 3:08
LECVN021258958743,CN03356,"7B, A Buliding of Construction Group, Shenzhen Guangdong,",LECCNSZ,3/24/2022 17:40,3/28/2022 15:48
LECVN021176572233,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/26/2022 9:33,3/29/2022 3:32
LECVN021688498723,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/27/2022 8:28,3/29/2022 18:23
LECVN024281388053,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/26/2022 4:31,3/30/2022 9:49
LECVN021407699813,CN93476,NO.96 QiaoDong street of JiangDong,LECCNYW,3/27/2022 18:52,4/1/2022 0:48
LECVN024246383433,CN91249,"No.14519,District G of Yiwu International Trade Market 2,Yiwu City",LECCNYW,3/29/2022 10:00,4/1/2022 2:59
LECVN020200127443,CN08069,"Room 23D, Buliding B, Jing Xiu Da Xia Wen Jing Zhong Road, Luo Hu District, Shenzhen Guangdong, 518000",LECCNSZ,3/30/2022 12:09,4/1/2022 11:53
LECVN025987737973,CN14209,"Room823, 8/F, Jiejia Plaza, No.3037, Shennanzhong Rd",LECCNSZ,3/27/2022 21:08,3/29/2022 17:20
LECVN029871061284,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/27/2022 10:56,3/28/2022 20:57
LECVN022073454323,CN91856,"Building 1, No. 1077, Liuqing Road, Beiyuan",LECCNYW,3/25/2022 21:10,3/29/2022 2:33
LECVN025257785503,CN96121,"Room 201,Unit 2,7# Building,Qiancheng Area,Yiwu City yiwu city CN",LECCNYW,3/29/2022 15:06,3/31/2022 10:07
LECVN023024306684,CN75189,"No. 6, Building 3, Shanghong East District, Houzhai Street,Yiwu,Zhejiang,China",LECCNYW,3/27/2022 5:11,3/26/2022 21:17
LECVN025609318933,CN93476,NO.96 QiaoDong street of JiangDong,LECCNYW,3/24/2022 7:25,3/29/2022 0:05
LECVN022508036823,CN91856,"Building 1, No. 1077, Liuqing Road, Beiyuan",LECCNYW,3/28/2022 18:39,3/29/2022 16:41
LECVN024876869193,CN20296,"703, Building A, High-Tech Venture Park, Tianan district",LECCNSZ,3/28/2022 7:53,4/1/2022 11:31
LECVN026600289203,CN05856,"7B, A Buliding of Construction Group, Shenzhen Guangdong,",LECCNSZ,3/30/2022 7:56,4/1/2022 10:45
LECVN024260172383,CN32990,"4th F, No. 18 Building, No. 7 Section, Xingzhong District Yiwu City CN",LECCNYW,3/25/2022 4:50,3/29/2022 16:45
LECVN020889298933,CN73456,"2 Jiangdong Road,Yiwu",LECCNYW,3/30/2022 14:10,4/1/2022 1:10
LECVN025358853683,CN52975,"room 302, No.22 of wenhua road, yijiashan district, yiwu city yiwu city CN",LECCNYW,3/25/2022 8:50,3/29/2022 2:49
LECVN025712259063,CN91249,"No.14519,District G of Yiwu International Trade Market 2,Yiwu City",LECCNYW,3/29/2022 6:33,3/29/2022 16:44
LECVN029550661634,CN39062,"Floor 2, No.1, Building 65, Qiancheng Area Yiwu City CN",LECCNYW,3/26/2022 8:52,3/29/2022 0:22
LECVN026962848893,CN41627,"201, No.12, Building No.18, XingZhong Area YiWu City CN",LECCNYW,3/29/2022 8:55,4/1/2022 0:51
LECVN022178408033,CN03356,"7B, A Buliding of Construction Group, Shenzhen Guangdong,",LECCNSZ,3/28/2022 21:40,3/29/2022 9:31
LECVN029563188343,CN59935,"201,NO.5,15 Building,ShangHe XiaoQu,HouZhai,Yiwu",LECCNYW,3/28/2022 2:57,3/28/2022 21:01
LECVN022391385463,CN85292,"4F, Market Rd.3-7,Yiwu,Zhejiang",LECCNYW,3/29/2022 18:51,4/1/2022 0:40
LECVN029418937683,CN85292,"4F, Market Rd.3-7,Yiwu,Zhejiang",LECCNYW,3/27/2022 8:31,3/29/2022 18:17
LECVN027399178233,CN94105,"No.358,Shengshou RD,Chengxi Special Industrial Zone Yiwu City",LECCNYW,3/28/2022 9:35,3/30/2022 11:39
LECVN028341126593,CN93476,NO.96 QiaoDong street of JiangDong,LECCNYW,3/25/2022 6:02,3/29/2022 16:50
LECVN025214709693,CN80546,"4F,NO.6,Building 28,Xiawang E District,Jiangdong Road,Yiwu",LECCNYW,3/27/2022 4:30,3/26/2022 20:00
LECVN028812009053,CN96121,"Room 201,Unit 2,7# Building,Qiancheng Area,Yiwu City yiwu city CN",LECCNYW,3/28/2022 17:22,3/29/2022 17:18
LECVN027047957743,CN08069,"Room 23D, Buliding B, Jing Xiu Da Xia Wen Jing Zhong Road, Luo Hu District, Shenzhen Guangdong, 518000",LECCNSZ,3/29/2022 21:44,4/1/2022 11:39
LECVN021894301603,CN05856,"7B, A Buliding of Construction Group, Shenzhen Guangdong,",LECCNSZ,3/28/2022 7:20,3/31/2022 17:25
LECVN028143840193,CN39062,"Floor 2, No.1, Building 65, Qiancheng Area Yiwu City CN",LECCNYW,3/27/2022 17:16,3/26/2022 17:48
LECVN023051205763,CN93476,NO.96 QiaoDong street of JiangDong,LECCNYW,3/28/2022 18:34,3/29/2022 16:38
LECVN029336135144,CN88991,"2/F, No.3, Yongsheng Xiaoqu No.21, Yiwu, Zhejiang",LECCNYW,3/29/2022 5:56,3/29/2022 16:05
LECVN024970045723,CN61510,"4F, No.421, Chouzhou Middle Road YiWu city",LECCNYW,3/28/2022 7:20,3/29/2022 17:13
LECVN025724284183,CN25990,P.O.BOX 26-1-201 BEIYUANLINGYUNYIQU YIWU CITY yiwu city CN,LECCNYW,3/30/2022 0:32,4/1/2022 2:51
LECVN027170424173,CN78864,"Room 301, Third Floor, No.58, Futian Second District, Choucheng Street",LECCNYW,3/26/2022 20:13,3/29/2022 18:27
LECVN023670882183,CN08069,"Room 23D, Buliding B, Jing Xiu Da Xia Wen Jing Zhong Road, Luo Hu District, Shenzhen Guangdong, 518000",LECCNSZ,3/26/2022 20:20,3/29/2022 11:20
LECVN025793164784,CN41627,"201, No.12, Building No.18, XingZhong Area YiWu City CN",LECCNYW,3/29/2022 6:42,4/1/2022 0:44
LECVN024647242333,CN93476,NO.96 QiaoDong street of JiangDong,LECCNYW,3/27/2022 21:26,3/29/2022 3:20
LECVN028207846123,CN98042,"No. 42 Dong Qiaodong 1th Dist, Yiwu City, Zhejiang, China Yiwu City",LECCNYW,3/28/2022 8:53,3/29/2022 3:41
LECVN026891495753,CN15519,"5D Xinghua Bldg, Huali Garden, Huali Rd, GD",LECCNSZ,3/27/2022 7:29,3/29/2022 9:30
LECVN022608642043,CN73456,"2 Jiangdong Road,Yiwu",LECCNYW,3/27/2022 9:31,3/29/2022 1:57
LECVN027982398843,CN23003,"4/F., No 21 South area XiLi town, Wang Tang industrial district",LECCNSZ,3/29/2022 23:23,4/1/2022 10:08
LECVN023130120803,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/27/2022 8:44,4/1/2022 3:39
LECVN023842487634,CN32990,"4th F, No. 18 Building, No. 7 Section, Xingzhong District Yiwu City CN",LECCNYW,3/27/2022 15:17,3/30/2022 10:08
LECVN023278154834,CN03356,"7B, A Buliding of Construction Group, Shenzhen Guangdong,",LECCNSZ,3/30/2022 15:36,3/30/2022 17:34
LECVN028235058973,CN71198,"A-1111, Wealth Mansion, Futian Market,Yiwu,Zhejiang,China",LECCNYW,3/26/2022 16:46,3/29/2022 16:53
LECVN027531791803,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/31/2022 6:47,3/29/2022 19:13
LECVN021696705414,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/26/2022 20:49,3/29/2022 0:12
LECVN026028549164,CN32990,"4th F, No. 18 Building, No. 7 Section, Xingzhong District Yiwu City CN",LECCNYW,3/27/2022 15:05,3/30/2022 10:12
LECVN025439798924,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/26/2022 10:58,3/29/2022 2:47
LECVN022249704753,CN14209,"Room823, 8/F, Jiejia Plaza, No.3037, Shennanzhong Rd",LECCNSZ,3/29/2022 8:23,4/1/2022 9:57
LECVN024499079393,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/27/2022 9:28,3/29/2022 2:00
LECVN023294790663,CN11320,"RM1109, DINGXIN BUILDING WEST, XILI, NANSHAN, CHINA China, 518039",LECCNSZ,3/27/2022 20:56,3/30/2022 15:04
LECVN027463688563,CN80546,"4F,NO.6,Building 28,Xiawang E District,Jiangdong Road,Yiwu",LECCNYW,3/27/2022 18:09,3/29/2022 16:12
LECVN024240943374,CN14209,"Room823, 8/F, Jiejia Plaza, No.3037, Shennanzhong Rd",LECCNSZ,3/28/2022 1:59,3/29/2022 11:59
LECVN023809129943,CN70331,5/F Dasan Litang district Yiwu City,LECCNYW,3/25/2022 19:41,3/29/2022 2:52
LECVN024685780043,CN32206,"402,Unit 2,Building 40,Xiawang 3 Village,Jiangdong Road,Yiwu City,Zhejiang,China Yiwu City CN",LECCNYW,3/29/2022 9:56,4/1/2022 1:01
LECVN022942684564,CN05856,"7B, A Buliding of Construction Group, Shenzhen Guangdong,",LECCNSZ,3/27/2022 7:51,3/30/2022 15:45
LECVN023014847133,CN09482,"Rm# 18A, Unit 1, DuShiYangGuang Building, NO. 6017 Shennan Road",LECCNSZ,3/30/2022 1:18,3/29/2022 17:08
LECVN022099514414,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/29/2022 23:52,4/1/2022 2:34
LECVN021362613063,CN15519,"5D Xinghua Bldg, Huali Garden, Huali Rd, GD",LECCNSZ,3/28/2022 7:36,3/29/2022 7:46
LECVN020557748543,CN94806,"No.11,Mucheng Village, Suxi Town, Yiwu City",LECCNYW,3/30/2022 4:38,3/29/2022 20:09
LECVN029007511004,CN05856,"7B, A Buliding of Construction Group, Shenzhen Guangdong,",LECCNSZ,3/29/2022 19:01,4/1/2022 8:41
LECVN023364608753,CN41627,"201, No.12, Building No.18, XingZhong Area YiWu City CN",LECCNYW,3/29/2022 4:45,3/29/2022 16:48
LECVN026467557963,CN80546,"4F,NO.6,Building 28,Xiawang E District,Jiangdong Road,Yiwu",LECCNYW,3/29/2022 5:57,3/29/2022 15:37
LECVN024367997293,CN34679,"No.496,Chengdian South Road,Yiwu city,Zhejiang Province,China. Yiwu city CN",LECCNYW,3/27/2022 0:50,3/29/2022 2:56
LECVN026913121243,CN25990,P.O.BOX 26-1-201 BEIYUANLINGYUNYIQU YIWU CITY yiwu city CN,LECCNYW,3/28/2022 10:04,4/1/2022 2:53
LECVN023295327564,CN39822,"2nd Floor, No. 20 Of Qingkou Xincun Yiwu City CN",LECCNYW,3/25/2022 8:29,3/29/2022 2:02
LECVN022674455743,CN25990,P.O.BOX 26-1-201 BEIYUANLINGYUNYIQU YIWU CITY yiwu city CN,LECCNYW,3/26/2022 20:46,3/29/2022 3:04
LECVN028736115033,CN93476,NO.96 QiaoDong street of JiangDong,LECCNYW,3/27/2022 8:46,3/29/2022 3:00
LECVN024636530523,CN39062,"Floor 2, No.1, Building 65, Qiancheng Area Yiwu City CN",LECCNYW,3/27/2022 17:18,3/29/2022 17:23
LECVN027870643753,CN61510,"4F, No.421, Chouzhou Middle Road YiWu city",LECCNYW,3/28/2022 9:57,4/1/2022 2:56
LECVN022808150454,CN25990,P.O.BOX 26-1-201 BEIYUANLINGYUNYIQU YIWU CITY yiwu city CN,LECCNYW,3/27/2022 4:46,3/29/2022 2:49
LECVN025966783443,CN69053,"5 F., NO.238 XUEFENG XI ROAD,YIWU CITY",LECCNYW,3/28/2022 11:27,3/29/2022 3:28
LECVN027195163804,CN93476,NO.96 QiaoDong street of JiangDong,LECCNYW,3/27/2022 19:40,3/30/2022 9:09
LECVN023460652593,CN25990,P.O.BOX 26-1-201 BEIYUANLINGYUNYIQU YIWU CITY yiwu city CN,LECCNYW,3/28/2022 4:22,3/30/2022 10:14
LECVN027923040773,CN70636,"NO. 2, Alley 49, Dongxing Industrial Zone, Qingkou, Jiangdong, Yiwu",LECCNYW,3/30/2022 2:22,3/29/2022 20:13
LECVN021698071573,CN70636,"NO. 2, Alley 49, Dongxing Industrial Zone, Qingkou, Jiangdong, Yiwu",LECCNYW,3/29/2022 18:41,3/29/2022 16:41
LECVN020083952893,CN99813,No.236 Yinhai Road Yiwu City CN,LECCNYW,3/27/2022 18:10,3/29/2022 16:05
LECVN023089793393,CN52975,"room 302, No.22 of wenhua road, yijiashan district, yiwu city yiwu city CN",LECCNYW,3/26/2022 9:35,3/29/2022 3:35
LECVN023270650544,CN14209,"Room823, 8/F, Jiejia Plaza, No.3037, Shennanzhong Rd",LECCNSZ,3/29/2022 8:35,3/29/2022 8:25
LECVN022920423963,CN73456,"2 Jiangdong Road,Yiwu",LECCNYW,3/27/2022 16:19,3/30/2022 10:22
LECVN028418469453,CN93476,NO.96 QiaoDong street of JiangDong,LECCNYW,3/26/2022 17:02,3/29/2022 16:57
LECVN021771677483,CN03356,"7B, A Buliding of Construction Group, Shenzhen Guangdong,",LECCNSZ,3/29/2022 7:49,3/29/2022 9:52
LECVN029168338263,CN15519,"5D Xinghua Bldg, Huali Garden, Huali Rd, GD",LECCNSZ,3/28/2022 16:51,3/31/2022 15:56
LECVN028777684204,CN93476,NO.96 QiaoDong street of JiangDong,LECCNYW,3/29/2022 18:10,3/29/2022 16:11
LECVN027364336594,CN32990,"4th F, No. 18 Building, No. 7 Section, Xingzhong District Yiwu City CN",LECCNYW,3/27/2022 6:02,3/29/2022 17:14
LECVN029403152413,CN01970,"RM 204, First Bldg, Tap Water Garden, Tianjinghu, #35 Huangbei Rd, Luohu Dist, P.R. China,",LECCNSZ,3/28/2022 21:24,3/29/2022 9:25
LECVN025689083273,CN14209,"Room823, 8/F, Jiejia Plaza, No.3037, Shennanzhong Rd",LECCNSZ,3/27/2022 16:55,3/31/2022 14:53
LECVN028375578584,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/30/2022 13:46,4/1/2022 2:52
LECVN024581891983,CN69607,"No.22 ZhaoZhai ped. street, yiwu",LECCNYW,3/26/2022 14:18,3/26/2022 17:50
LECVN023667410223,CN08863,"P.O.Box 67, Room A6, 8th Floor, East of Building2, Seg Science and Technology Park, Huaqiang Road, Futian District",LECCNSZ,3/29/2022 22:40,3/29/2022 18:30
LECVN027964429544,CN01710,"8c, Flat A, Huaqiang Garden, Shenzhen",LECCNSZ,3/29/2022 9:13,3/29/2022 17:19
LECVN029096693393,CN00328,"5/F, NO. 294 Fanshen Road, BaoAn Zone, China",LECCNSZ,3/28/2022 8:18,4/1/2022 10:12
LECVN028636383943,CN03356,"7B, A Buliding of Construction Group, Shenzhen Guangdong,",LECCNSZ,3/29/2022 12:44,4/1/2022 4:49
LECVN027809215103,CN93476,NO.96 QiaoDong street of JiangDong,LECCNYW,3/30/2022 9:56,4/1/2022 2:55
LECVN024318039703,CN39062,"Floor 2, No.1, Building 65, Qiancheng Area Yiwu City CN",LECCNYW,3/29/2022 6:00,3/29/2022 16:04
LECVN021910439833,CN91236,"Gate 38, Longxiang Road, Niansanli Industrial development zone,YiWu City",LECCNYW,3/28/2022 7:09,3/29/2022 17:12
LECVN025081794713,CN93476,NO.96 QiaoDong street of JiangDong,LECCNYW,3/26/2022 15:50,3/29/2022 17:48
LECVN026807292953,CN93476,NO.96 QiaoDong street of JiangDong,LECCNYW,3/29/2022 22:48,4/1/2022 0:46
LECVN024883293503,CN32990,"4th F, No. 18 Building, No. 7 Section, Xingzhong District Yiwu City CN",LECCNYW,3/27/2022 17:12,3/29/2022 17:16
