Order ID,Customer ID,HubVN ID,Plan_HubVN_Receiving Time,HubVN_Receiving Time,Plan_HubVN_Pickup Time,HubVN_Pickup Time
LECVN020459491834,VN37695,LECVNLB,4/2/2022 12:16,4/3/2022 12:42,4/2/2022 14:16,4/3/2022 15:12
LECVN021002202543,VN09701,LECVNHĐ,4/3/2022 12:13,4/4/2022 12:52,4/3/2022 14:13,4/4/2022 15:42
LECVN026217531314,VN22993,LECVNLB,4/3/2022 12:19,4/3/2022 12:02,4/3/2022 14:19,4/3/2022 14:35
LECVN023483559744,VN4062916,LECVNLB,4/3/2022 6:43,4/4/2022 6:40,4/3/2022 8:43,4/4/2022 9:37
LECVN023135959093,VN7052057,LECVNLB,4/3/2022 12:33,4/4/2022 12:07,4/3/2022 14:33,4/4/2022 15:03
LECVN024585271723,VN9598929,LECVNLB,4/2/2022 6:58,4/2/2022 12:29,4/2/2022 8:58,4/2/2022 14:50
LECVN025379031323,VN1173180,LECVNLB,4/2/2022 12:04,4/2/2022 12:48,4/2/2022 14:04,4/2/2022 15:25
LECVN023960603264,VN8936982,LECVNLB,4/1/2022 6:00,4/1/2022 12:59,4/1/2022 8:00,4/1/2022 13:55
LECVN026377249303,VN4319785,LECVNLB,4/2/2022 12:31,4/3/2022 6:29,4/2/2022 14:31,4/3/2022 9:17
LECVN024100357093,VN4181161,LECVNLB,4/2/2022 6:52,4/2/2022 12:41,4/2/2022 8:52,4/2/2022 15:21
LECVN023976507073,VN1019920,LECVNHĐ,4/2/2022 12:14,4/3/2022 12:53,4/2/2022 14:14,4/3/2022 15:17
LECVN024721130293,VN3605588,LECVNTL,4/3/2022 12:01,4/4/2022 12:57,4/3/2022 14:01,4/4/2022 15:49
LECVN020602784243,VN2712944,LECVNLB,4/1/2022 12:02,4/2/2022 6:32,4/1/2022 14:02,4/2/2022 8:41
LECVN027185907233,VN2836627,LECVNTL,3/31/2022 6:37,4/1/2022 6:30,3/31/2022 8:37,4/1/2022 8:58
LECVN022406095353,VN7656288,LECVNLB,4/1/2022 12:51,4/1/2022 12:44,4/1/2022 14:51,4/1/2022 13:47
LECVN024581397593,VN5475488,LECVNLB,4/1/2022 12:58,4/1/2022 12:14,4/1/2022 14:58,4/1/2022 14:20
LECVN029810208003,VN4690007,LECVNLB,4/2/2022 12:01,4/3/2022 6:10,4/2/2022 14:01,4/3/2022 9:08
LECVN025372875533,VN6113284,LECVNHĐ,4/2/2022 6:22,4/3/2022 6:48,4/2/2022 8:22,4/3/2022 9:49
LECVN020705822854,VN9178836,LECVNTL,4/4/2022 6:43,4/4/2022 12:48,4/4/2022 8:43,4/4/2022 15:38
LECVN022275338973,VN8833439,LECVNHĐ,4/1/2022 12:46,4/2/2022 6:16,4/1/2022 14:46,4/2/2022 8:10
LECVN027636099473,VN3535939,LECVNLB,4/3/2022 12:51,4/3/2022 12:36,4/3/2022 14:51,4/3/2022 14:59
LECVN025097101174,VN8776768,LECVNLB,4/2/2022 6:29,4/3/2022 6:44,4/2/2022 8:29,4/3/2022 9:47
LECVN029490233113,VN62248,LECVNTL,4/2/2022 12:56,4/3/2022 6:45,4/2/2022 14:56,4/3/2022 9:12
LECVN025962764763,VN2666050,LECVNLB,4/2/2022 12:03,4/3/2022 6:32,4/2/2022 14:03,4/3/2022 9:16
LECVN029804757353,VN2459170,LECVNTL,4/2/2022 12:36,4/3/2022 12:32,4/2/2022 14:36,4/3/2022 14:55
LECVN027486509133,VN6891161,LECVNLB,4/3/2022 6:39,4/4/2022 6:15,4/3/2022 8:39,4/4/2022 8:49
LECVN021674130013,VN3118512,LECVNLB,4/3/2022 6:32,4/4/2022 6:13,4/3/2022 8:32,4/4/2022 8:32
LECVN028342779733,VN9256498,LECVNLB,3/31/2022 6:14,4/1/2022 6:01,3/31/2022 8:14,4/1/2022 8:24
LECVN021979760273,VN4112358,LECVNLB,4/1/2022 6:58,4/1/2022 12:55,4/1/2022 8:58,4/1/2022 13:49
LECVN021175631234,VN34785,LECVNTL,4/3/2022 12:34,4/4/2022 12:00,4/3/2022 14:34,4/4/2022 14:57
LECVN021498734913,VN4406436,LECVNLB,4/2/2022 12:31,4/3/2022 6:21,4/2/2022 14:31,4/3/2022 9:02
LECVN026095858783,VN8492305,LECVNLB,4/1/2022 6:47,4/2/2022 6:18,4/1/2022 8:47,4/2/2022 8:27
LECVN027472577993,VN37756,LECVNLB,4/2/2022 12:46,4/3/2022 12:00,4/2/2022 14:46,4/3/2022 14:37
LECVN022234049103,VN5392692,LECVNHĐ,4/2/2022 12:19,4/3/2022 6:56,4/2/2022 14:19,4/3/2022 10:01
LECVN020021823583,VN3880203,LECVNLB,4/3/2022 12:38,4/4/2022 12:16,4/3/2022 14:38,4/4/2022 15:17
LECVN020564812433,VN7267698,LECVNLB,4/3/2022 12:00,4/4/2022 12:17,4/3/2022 14:00,4/4/2022 15:16
LECVN020021153714,VN4381308,LECVNTL,4/3/2022 6:32,4/4/2022 6:10,4/3/2022 8:32,4/4/2022 9:18
LECVN020132710073,VN3280725,LECVNLB,4/1/2022 12:51,4/1/2022 12:31,4/1/2022 14:51,4/1/2022 14:49
LECVN023175775183,VN5650415,LECVNLB,3/31/2022 12:42,4/1/2022 12:11,3/31/2022 14:42,4/1/2022 13:13
LECVN023178891094,VN7764592,LECVNLB,4/1/2022 12:08,4/2/2022 6:48,4/1/2022 14:08,4/2/2022 9:37
LECVN020131404173,VN6187423,LECVNLB,4/1/2022 12:08,4/6/2022 6:32,4/1/2022 14:08,4/6/2022 9:26
LECVN021460630754,VN93683,LECVNLB,4/1/2022 6:34,4/1/2022 12:01,4/1/2022 8:34,4/1/2022 14:37
LECVN023449568414,VN3719252,LECVNLB,4/1/2022 12:43,4/1/2022 12:24,4/1/2022 14:43,4/1/2022 14:50
LECVN022818685663,VN9777601,LECVNLB,3/31/2022 6:08,4/1/2022 6:33,3/31/2022 8:08,4/1/2022 9:46
LECVN020983972573,VN4641264,LECVNLB,4/2/2022 6:54,4/2/2022 12:03,4/2/2022 8:54,4/2/2022 14:45
LECVN022827764624,VN9692822,LECVNLB,4/1/2022 6:19,4/2/2022 6:16,4/1/2022 8:19,4/2/2022 9:06
LECVN026349317313,VN4091260,LECVNTL,4/4/2022 6:44,4/4/2022 12:42,4/4/2022 8:44,4/4/2022 15:29
LECVN025599599303,VN4321735,LECVNTL,3/31/2022 6:34,4/3/2022 6:42,3/31/2022 8:34,4/3/2022 9:15
LECVN026495243563,VN3476674,LECVNHĐ,4/3/2022 6:08,4/4/2022 6:44,4/3/2022 8:08,4/4/2022 9:21
LECVN024473874834,VN4122270,LECVNTL,4/4/2022 12:12,4/4/2022 12:01,4/4/2022 14:12,4/4/2022 14:28
LECVN022708802693,VN6399480,LECVNLB,4/3/2022 12:29,4/4/2022 12:42,4/3/2022 14:29,4/4/2022 15:15
LECVN024649256613,VN7931460,LECVNLB,4/3/2022 12:51,4/3/2022 12:14,4/3/2022 14:51,4/3/2022 14:56
LECVN023199082354,VN5528023,LECVNLB,4/2/2022 12:59,4/2/2022 12:16,4/2/2022 14:59,4/2/2022 15:02
LECVN021396910454,VN7186996,LECVNHĐ,4/1/2022 6:52,4/1/2022 12:52,4/1/2022 8:52,4/1/2022 15:24
LECVN029042684904,VN6217404,LECVNLB,4/1/2022 6:47,4/2/2022 6:32,4/1/2022 8:47,4/2/2022 9:18
LECVN026205980903,VN6066248,LECVNLB,4/1/2022 6:19,4/1/2022 12:41,4/1/2022 8:19,4/1/2022 15:27
LECVN027776938303,VN3168538,LECVNLB,4/2/2022 12:33,4/3/2022 6:37,4/2/2022 14:33,4/3/2022 9:23
LECVN020373960954,VN7133296,LECVNLB,4/2/2022 12:55,4/3/2022 6:02,4/2/2022 14:55,4/3/2022 8:19
LECVN020570526913,VN6728773,LECVNHĐ,4/2/2022 12:26,4/2/2022 12:22,4/2/2022 14:26,4/2/2022 14:15
LECVN026973653453,VN7028905,LECVNLB,4/1/2022 6:22,4/1/2022 12:24,4/1/2022 8:22,4/1/2022 13:20
LECVN022876883563,VN8953927,LECVNLB,4/3/2022 12:31,4/4/2022 6:25,4/3/2022 14:31,4/4/2022 8:52
LECVN022842398574,VN8021037,LECVNLB,4/4/2022 12:05,4/4/2022 12:07,4/4/2022 14:05,4/4/2022 14:44
LECVN023810760633,VN8091103,LECVNHĐ,4/1/2022 12:50,4/2/2022 6:18,4/1/2022 14:50,4/2/2022 8:18
LECVN022574024973,VN8255888,LECVNLB,4/3/2022 12:39,4/3/2022 12:57,4/3/2022 14:39,4/3/2022 15:20
LECVN022834929813,VN6268062,LECVNLB,3/31/2022 12:37,4/1/2022 12:49,3/31/2022 14:37,4/1/2022 13:33
LECVN020692379323,VN3526459,LECVNLB,4/1/2022 6:32,4/2/2022 6:54,4/1/2022 8:32,4/2/2022 8:54
LECVN028535674734,VN7182219,LECVNLB,4/3/2022 6:25,4/4/2022 6:03,4/3/2022 8:25,4/4/2022 8:25
LECVN025983497854,VN9040395,LECVNLB,4/2/2022 6:09,4/2/2022 12:51,4/2/2022 8:09,4/2/2022 14:51
LECVN024622093944,VN12680,LECVNTL,4/2/2022 6:58,4/3/2022 6:33,4/2/2022 8:58,4/3/2022 8:51
LECVN029039040944,VN3075017,LECVNLB,3/31/2022 12:53,4/1/2022 6:28,3/31/2022 14:53,4/1/2022 7:59
LECVN024592133693,VN2382106,LECVNLB,4/3/2022 6:46,4/3/2022 12:43,4/3/2022 8:46,4/3/2022 15:52
LECVN020623430143,VN5573038,LECVNLB,4/4/2022 6:25,4/4/2022 12:35,4/4/2022 8:25,4/4/2022 15:06
LECVN023543207633,VN5836181,LECVNLB,4/4/2022 6:58,4/4/2022 12:53,4/4/2022 8:58,4/4/2022 15:13
LECVN022724884433,VN6811953,LECVNHĐ,4/1/2022 6:17,4/2/2022 6:54,4/1/2022 8:17,4/2/2022 8:54
LECVN026749849843,VN2633198,LECVNLB,4/1/2022 12:14,4/2/2022 6:04,4/1/2022 14:14,4/2/2022 7:46
LECVN025657025374,VN1602946,LECVNLB,4/4/2022 6:12,4/4/2022 12:28,4/4/2022 8:12,4/4/2022 15:01
LECVN023406052653,VN7688204,LECVNLB,4/4/2022 12:45,4/4/2022 12:53,4/4/2022 14:45,4/4/2022 15:10
LECVN020375571243,VN9933855,LECVNTL,4/3/2022 12:33,4/4/2022 12:26,4/3/2022 14:33,4/4/2022 14:58
LECVN024697557133,VN5389883,LECVNLB,4/3/2022 6:11,4/3/2022 12:04,4/3/2022 8:11,4/3/2022 14:46
LECVN023796022604,VN95690,LECVNTL,3/31/2022 12:23,4/1/2022 6:33,3/31/2022 14:23,4/1/2022 8:05
LECVN025240454263,VN5221150,LECVNTL,4/2/2022 12:57,4/3/2022 12:22,4/2/2022 14:57,4/3/2022 14:58
LECVN029475929283,VN5940578,LECVNLB,4/4/2022 12:04,4/4/2022 12:08,4/4/2022 14:04,4/4/2022 14:45
LECVN025162087284,VN4235873,LECVNLB,4/3/2022 6:20,4/4/2022 6:00,4/3/2022 8:20,4/4/2022 9:04
LECVN024641797103,VN4262190,LECVNLB,4/2/2022 12:13,4/2/2022 12:30,4/2/2022 14:13,4/2/2022 14:46
LECVN023644095503,VN8059245,LECVNHĐ,4/3/2022 12:03,4/4/2022 12:05,4/3/2022 14:03,4/4/2022 14:33
LECVN021982151353,VN4796009,LECVNLB,4/2/2022 12:32,4/3/2022 12:51,4/2/2022 14:32,4/3/2022 15:13
LECVN026730927513,VN9864789,LECVNLB,3/31/2022 6:15,4/1/2022 6:34,3/31/2022 8:15,4/1/2022 8:12
LECVN025567583813,VN6086005,LECVNLB,4/2/2022 12:50,4/3/2022 12:35,4/2/2022 14:50,4/3/2022 14:55
LECVN021717284844,VN8627374,LECVNLB,4/2/2022 12:09,4/3/2022 12:11,4/2/2022 14:09,4/3/2022 14:44
LECVN022784059623,VN1116559,LECVNLB,4/4/2022 6:58,4/4/2022 12:28,4/4/2022 8:58,4/4/2022 15:05
LECVN024803025063,VN8596939,LECVNLB,4/2/2022 12:01,4/3/2022 6:59,4/2/2022 14:01,4/3/2022 9:23
LECVN021052888983,VN71729,LECVNLB,4/3/2022 6:25,4/4/2022 6:19,4/3/2022 8:25,4/4/2022 8:49
LECVN021387576583,VN3488091,LECVNLB,3/31/2022 6:14,4/1/2022 6:53,3/31/2022 8:14,4/1/2022 8:47
LECVN020250417653,VN2063701,LECVNLB,4/3/2022 12:51,4/4/2022 12:24,4/3/2022 14:51,4/4/2022 14:56
LECVN027083647774,VN7898223,LECVNLB,4/1/2022 12:57,4/2/2022 6:23,4/1/2022 14:57,4/2/2022 8:23
LECVN027509569304,VN5245160,LECVNTL,4/3/2022 12:59,4/4/2022 12:23,4/3/2022 14:59,4/4/2022 15:21
LECVN029219632933,VN8198669,LECVNHĐ,4/3/2022 6:39,4/4/2022 6:01,4/3/2022 8:39,4/4/2022 8:24
LECVN025311883134,VN6230414,LECVNLB,3/31/2022 6:17,4/1/2022 6:08,3/31/2022 8:17,4/1/2022 8:17
LECVN022897964393,VN5208969,LECVNLB,4/2/2022 12:43,4/3/2022 12:14,4/2/2022 14:43,4/3/2022 14:52
LECVN024222848233,VN1093693,LECVNTL,3/31/2022 12:46,4/1/2022 6:25,3/31/2022 14:46,4/1/2022 8:28
LECVN024411326623,VN4334993,LECVNLB,4/1/2022 6:52,4/2/2022 6:25,4/1/2022 8:52,4/2/2022 8:25
LECVN022342947373,VN1695655,LECVNLB,4/1/2022 6:46,4/2/2022 6:04,4/1/2022 8:46,4/2/2022 8:05
LECVN028285450903,VN2859916,LECVNTL,3/31/2022 6:37,4/1/2022 6:34,3/31/2022 8:37,4/1/2022 8:32
LECVN024430817054,VN6648590,LECVNTL,4/3/2022 12:19,4/4/2022 12:41,4/3/2022 14:19,4/4/2022 15:12
LECVN026760974823,VN23136,LECVNTL,4/2/2022 6:10,4/2/2022 12:25,4/2/2022 8:10,4/2/2022 14:59
LECVN029918978453,VN2058888,LECVNLB,4/1/2022 12:16,4/2/2022 6:03,4/1/2022 14:16,4/2/2022 8:12
LECVN020749916133,VN2796992,LECVNLB,4/1/2022 6:35,4/2/2022 6:58,4/1/2022 8:35,4/2/2022 8:58
LECVN023181765513,VN8177473,LECVNLB,4/2/2022 12:40,4/2/2022 12:13,4/2/2022 14:40,4/2/2022 14:15
LECVN025257095183,VN7928116,LECVNLB,3/31/2022 6:51,4/1/2022 6:07,3/31/2022 8:51,4/1/2022 8:15
LECVN020414471823,VN8374307,LECVNTL,4/3/2022 6:09,4/4/2022 6:12,4/3/2022 8:09,4/4/2022 8:36
LECVN022905276133,VN4846687,LECVNLB,4/3/2022 6:21,4/4/2022 6:26,4/3/2022 8:21,4/4/2022 8:55
LECVN022098941074,VN72656,LECVNLB,4/2/2022 12:45,4/3/2022 12:30,4/2/2022 14:45,4/3/2022 14:53
LECVN029846125973,VN2851992,LECVNLB,4/2/2022 12:34,4/3/2022 12:53,4/2/2022 14:34,4/3/2022 15:20
LECVN028086611304,VN2136642,LECVNHĐ,4/1/2022 6:29,4/1/2022 12:23,4/1/2022 8:29,4/1/2022 14:58
LECVN028490455534,VN3840542,LECVNLB,4/2/2022 12:48,4/3/2022 12:19,4/2/2022 14:48,4/3/2022 14:54
LECVN022874160954,VN2578997,LECVNLB,4/1/2022 12:02,4/1/2022 12:07,4/1/2022 14:02,4/1/2022 13:05
LECVN028660142783,VN86216,LECVNLB,4/1/2022 12:12,4/1/2022 12:35,4/1/2022 14:12,4/1/2022 14:35
LECVN020663409023,VN8748749,LECVNTL,4/3/2022 12:27,4/4/2022 12:26,4/3/2022 14:27,4/4/2022 14:57
LECVN028575816953,VN2420233,LECVNLB,4/1/2022 12:04,4/2/2022 6:37,4/1/2022 14:04,4/2/2022 8:46
LECVN023562945523,VN8291786,LECVNLB,4/2/2022 12:43,4/3/2022 12:05,4/2/2022 14:43,4/3/2022 14:42
LECVN029671208773,VN4829675,LECVNLB,4/1/2022 6:49,4/2/2022 6:26,4/1/2022 8:49,4/2/2022 8:07
LECVN020734586813,VN5227690,LECVNLB,4/4/2022 6:07,4/4/2022 12:57,4/4/2022 8:07,4/4/2022 15:15
LECVN028164839904,VN3101362,LECVNLB,4/3/2022 6:03,4/4/2022 6:11,4/3/2022 8:03,4/4/2022 8:32
LECVN021724989903,VN9790586,LECVNHĐ,4/2/2022 12:05,4/3/2022 6:50,4/2/2022 14:05,4/3/2022 9:54
LECVN023263223674,VN5494074,LECVNTL,4/3/2022 6:10,4/4/2022 6:08,4/3/2022 8:10,4/4/2022 8:26
LECVN020953603443,VN50455,LECVNLB,3/31/2022 12:37,4/1/2022 12:10,3/31/2022 14:37,4/1/2022 13:18
LECVN025335976833,VN8254182,LECVNLB,4/2/2022 12:43,4/3/2022 6:54,4/2/2022 14:43,4/3/2022 9:58
LECVN022752876423,VN6398330,LECVNLB,4/4/2022 6:33,4/4/2022 12:19,4/4/2022 8:33,4/4/2022 14:51
LECVN027271523633,VN8972522,LECVNTL,4/1/2022 6:43,4/1/2022 12:31,4/1/2022 8:43,4/1/2022 13:39
LECVN028526429533,VN5162197,LECVNLB,3/31/2022 12:19,4/1/2022 6:23,3/31/2022 14:19,4/1/2022 8:30
LECVN028135121454,VN9721398,LECVNHĐ,4/1/2022 6:55,4/1/2022 12:24,4/1/2022 8:55,4/1/2022 14:24
LECVN028622490753,VN5105273,LECVNLB,4/1/2022 6:58,4/1/2022 12:02,4/1/2022 8:58,4/1/2022 13:18
LECVN020625020504,VN4591232,LECVNTL,4/1/2022 6:05,4/2/2022 6:39,4/1/2022 8:05,4/2/2022 8:15
LECVN028122605483,VN6324229,LECVNLB,4/1/2022 6:13,4/2/2022 6:09,4/1/2022 8:13,4/2/2022 7:51
LECVN023012200413,VN4125821,LECVNTL,4/3/2022 12:18,4/4/2022 12:56,4/3/2022 14:18,4/4/2022 15:15
LECVN027364509404,VN3308182,LECVNTL,4/1/2022 6:37,4/1/2022 12:32,4/1/2022 8:37,4/1/2022 13:32
LECVN025420889914,VN6364918,LECVNLB,4/2/2022 12:27,4/3/2022 12:51,4/2/2022 14:27,4/3/2022 15:19
LECVN023674266663,VN5528023,LECVNLB,4/2/2022 6:41,4/2/2022 12:00,4/2/2022 8:41,4/2/2022 14:22
LECVN026630459293,VN2266789,LECVNHĐ,4/2/2022 12:51,4/5/2022 6:18,4/2/2022 14:51,4/5/2022 9:11
LECVN024571969263,VN19178,LECVNHĐ,3/31/2022 12:23,4/9/2022 6:39,3/31/2022 14:23,4/9/2022 8:17
LECVN028550073974,VN3733930,LECVNLB,4/1/2022 6:51,4/2/2022 6:33,4/1/2022 8:51,4/2/2022 8:42
LECVN025675299183,VN5966789,LECVNTL,4/3/2022 12:21,4/3/2022 12:10,4/3/2022 14:21,4/3/2022 14:48
LECVN025317447764,VN5446776,LECVNTL,4/1/2022 12:49,4/1/2022 12:20,4/1/2022 14:49,4/1/2022 13:29
LECVN027321094623,VN53652,LECVNHĐ,4/2/2022 12:13,4/3/2022 6:46,4/2/2022 14:13,4/3/2022 9:53
LECVN021060130423,VN5112987,LECVNLB,4/1/2022 6:42,4/1/2022 12:21,4/1/2022 8:42,4/1/2022 14:21
LECVN024989375853,VN3725331,LECVNHĐ,4/4/2022 6:20,4/4/2022 12:50,4/4/2022 8:20,4/4/2022 15:42
LECVN021962064713,VN09074,LECVNTL,4/4/2022 6:01,4/4/2022 12:28,4/4/2022 8:01,4/4/2022 15:23
LECVN029706684594,VN3075017,LECVNTL,4/3/2022 12:24,4/9/2022 6:04,4/3/2022 14:24,4/9/2022 8:31
LECVN029119713913,VN80969,LECVNLB,4/3/2022 6:34,4/4/2022 6:33,4/3/2022 8:34,4/4/2022 9:03
LECVN028113814043,VN2375856,LECVNTL,4/2/2022 12:37,4/3/2022 6:27,4/2/2022 14:37,4/3/2022 9:17
LECVN024426774703,VN5293050,LECVNTL,4/3/2022 6:18,4/4/2022 6:39,4/3/2022 8:18,4/4/2022 9:14
LECVN028713740973,VN8448136,LECVNLB,4/3/2022 12:15,4/4/2022 12:14,4/3/2022 14:15,4/4/2022 14:44
LECVN021258958743,VN6719202,LECVNTL,3/31/2022 6:17,4/1/2022 6:32,3/31/2022 8:17,4/1/2022 9:18
LECVN021176572233,VN3460893,LECVNTL,4/2/2022 12:27,4/2/2022 12:48,4/2/2022 14:27,4/2/2022 15:19
LECVN021688498723,VN9208519,LECVNLB,4/1/2022 12:52,4/2/2022 6:55,4/1/2022 14:52,4/2/2022 9:03
LECVN024281388053,VN80269,LECVNTL,4/3/2022 12:43,4/3/2022 12:08,4/3/2022 14:43,4/3/2022 14:45
LECVN021407699813,VN6785264,LECVNLB,4/4/2022 6:17,4/4/2022 12:11,4/4/2022 8:17,4/4/2022 14:37
LECVN024246383433,VN9880162,LECVNLB,4/4/2022 6:58,4/4/2022 12:17,4/4/2022 8:58,4/4/2022 14:48
LECVN020200127443,VN8905688,LECVNLB,4/4/2022 6:00,4/4/2022 12:37,4/4/2022 8:00,4/4/2022 15:12
LECVN025987737973,VN2426293,LECVNHĐ,4/2/2022 12:58,4/3/2022 6:04,4/2/2022 14:58,4/3/2022 8:18
LECVN029871061284,VN6126034,LECVNHĐ,3/31/2022 12:32,4/6/2022 6:42,3/31/2022 14:32,4/6/2022 8:23
LECVN022073454323,VN05696,LECVNHĐ,3/31/2022 12:34,4/1/2022 12:55,3/31/2022 14:34,4/1/2022 13:58
LECVN025257785503,VN9921112,LECVNLB,4/2/2022 12:09,4/9/2022 12:21,4/2/2022 14:09,4/9/2022 15:03
LECVN023024306684,VN8461531,LECVNLB,3/31/2022 6:50,4/1/2022 6:56,3/31/2022 8:50,4/1/2022 8:44
LECVN025609318933,VN99555,LECVNHĐ,4/1/2022 6:52,4/1/2022 12:17,4/1/2022 8:52,4/1/2022 13:23
LECVN022508036823,VN7591196,LECVNTL,4/2/2022 12:18,4/3/2022 6:33,4/2/2022 14:18,4/3/2022 8:57
LECVN024876869193,VN6729607,LECVNLB,4/4/2022 6:17,4/4/2022 12:18,4/4/2022 8:17,4/4/2022 14:53
LECVN026600289203,VN5807570,LECVNTL,4/4/2022 6:25,4/4/2022 12:51,4/4/2022 8:25,4/4/2022 15:44
LECVN024260172383,VN29642,LECVNLB,4/1/2022 12:35,4/2/2022 6:02,4/1/2022 14:35,4/2/2022 8:02
LECVN020889298933,VN2407839,LECVNTL,4/3/2022 12:22,4/4/2022 12:23,4/3/2022 14:22,4/4/2022 14:55
LECVN025358853683,VN8446702,LECVNLB,4/1/2022 6:38,4/1/2022 12:05,4/1/2022 8:38,4/1/2022 13:03
LECVN025712259063,VN7829395,LECVNLB,4/2/2022 12:54,4/3/2022 6:33,4/2/2022 14:54,4/3/2022 8:48
LECVN029550661634,VN6719008,LECVNTL,4/1/2022 6:25,4/1/2022 12:35,4/1/2022 8:25,4/1/2022 13:32
LECVN026962848893,VN5852321,LECVNLB,4/4/2022 6:05,4/4/2022 12:10,4/4/2022 8:05,4/4/2022 14:43
LECVN022178408033,VN6016315,LECVNLB,4/2/2022 12:45,4/2/2022 12:20,4/2/2022 14:45,4/2/2022 14:20
LECVN029563188343,VN6660436,LECVNLB,3/31/2022 6:44,4/7/2022 6:18,3/31/2022 8:44,4/7/2022 8:27
LECVN022391385463,VN9192856,LECVNTL,4/4/2022 6:50,4/4/2022 12:00,4/4/2022 8:50,4/4/2022 14:31
LECVN029418937683,VN1962310,LECVNTL,4/1/2022 6:20,4/2/2022 6:51,4/1/2022 8:20,4/2/2022 9:12
LECVN027399178233,VN9035662,LECVNLB,4/3/2022 12:24,4/3/2022 12:56,4/3/2022 14:24,4/3/2022 15:18
LECVN028341126593,VN8130596,LECVNTL,4/1/2022 6:04,4/2/2022 6:10,4/1/2022 8:04,4/2/2022 8:27
LECVN025214709693,VN6911891,LECVNLB,3/31/2022 6:05,4/1/2022 6:16,3/31/2022 8:05,4/1/2022 8:59
LECVN028812009053,VN5172671,LECVNTL,4/1/2022 12:44,4/9/2022 6:34,4/1/2022 14:44,4/9/2022 8:51
LECVN027047957743,VN6562931,LECVNLB,4/4/2022 6:01,4/4/2022 12:27,4/4/2022 8:01,4/4/2022 14:59
LECVN021894301603,VN5524075,LECVNLB,4/3/2022 6:29,4/4/2022 6:53,4/3/2022 8:29,4/4/2022 9:25
LECVN028143840193,VN2339170,LECVNLB,3/31/2022 6:51,4/1/2022 6:01,3/31/2022 8:51,4/1/2022 8:16
LECVN023051205763,VN2627613,LECVNTL,4/2/2022 12:21,4/3/2022 6:29,4/2/2022 14:21,4/3/2022 9:07
LECVN029336135144,VN3046055,LECVNHĐ,4/2/2022 6:36,4/3/2022 6:54,4/2/2022 8:36,4/3/2022 10:01
LECVN024970045723,VN24558,LECVNLB,4/2/2022 12:03,4/3/2022 6:23,4/2/2022 14:03,4/3/2022 8:39
LECVN025724284183,VN95346,LECVNLB,4/4/2022 12:09,4/4/2022 12:38,4/4/2022 14:09,4/4/2022 15:12
LECVN027170424173,VN5119260,LECVNLB,4/1/2022 12:24,4/2/2022 6:53,4/1/2022 14:24,4/2/2022 8:37
LECVN023670882183,VN5389740,LECVNHĐ,3/31/2022 12:37,4/1/2022 12:44,3/31/2022 14:37,4/1/2022 14:44
LECVN025793164784,VN8878188,LECVNLB,4/4/2022 6:01,4/4/2022 12:00,4/4/2022 8:01,4/4/2022 14:31
LECVN024647242333,VN7725667,LECVNLB,4/2/2022 12:10,4/2/2022 12:37,4/2/2022 14:10,4/2/2022 15:19
LECVN028207846123,VN81289,LECVNLB,4/2/2022 6:58,4/2/2022 12:57,4/2/2022 8:58,4/2/2022 15:37
LECVN026891495753,VN9298809,LECVNTL,4/2/2022 12:57,4/2/2022 12:17,4/2/2022 14:57,4/2/2022 15:37
LECVN022608642043,VN9037695,LECVNLB,4/2/2022 12:54,4/2/2022 12:17,4/2/2022 14:54,4/2/2022 14:55
LECVN027982398843,VN6108095,LECVNTL,4/4/2022 6:25,4/4/2022 12:42,4/4/2022 8:25,4/4/2022 15:20
LECVN023130120803,VN8385815,LECVNLB,4/4/2022 6:12,4/4/2022 12:48,4/4/2022 8:12,4/4/2022 15:26
LECVN023842487634,VN75716,LECVNLB,4/3/2022 6:46,4/3/2022 12:28,4/3/2022 8:46,4/3/2022 14:53
LECVN023278154834,VN5842206,LECVNTL,4/2/2022 12:54,4/6/2022 6:23,4/2/2022 14:54,4/6/2022 9:02
LECVN028235058973,VN3733930,LECVNLB,4/2/2022 12:31,4/3/2022 6:02,4/2/2022 14:31,4/3/2022 9:14
LECVN027531791803,VN2159196,LECVNLB,4/3/2022 6:45,4/6/2022 6:08,4/3/2022 8:45,4/6/2022 8:32
LECVN021696705414,VN9647401,LECVNHĐ,4/1/2022 6:41,4/1/2022 12:30,4/1/2022 8:41,4/1/2022 13:30
LECVN026028549164,VN04581,LECVNTL,4/2/2022 12:30,4/3/2022 12:33,4/2/2022 14:30,4/3/2022 14:59
LECVN025439798924,VN3989876,LECVNLB,4/1/2022 6:09,4/1/2022 12:04,4/1/2022 8:09,4/1/2022 13:04
LECVN022249704753,VN6208855,LECVNLB,4/3/2022 12:29,4/4/2022 12:31,4/3/2022 14:29,4/4/2022 15:01
LECVN024499079393,VN9448108,LECVNTL,4/2/2022 12:01,4/2/2022 12:17,4/2/2022 14:01,4/2/2022 14:13
LECVN023294790663,VN8177473,LECVNHĐ,4/1/2022 12:49,4/2/2022 6:48,4/1/2022 14:49,4/2/2022 9:18
LECVN027463688563,VN68582,LECVNLB,4/2/2022 12:45,4/3/2022 6:55,4/2/2022 14:45,4/3/2022 9:26
LECVN024240943374,VN5605896,LECVNTL,4/1/2022 6:00,4/1/2022 12:38,4/1/2022 8:00,4/1/2022 13:42
