Order ID,Vendor ID,HubCN ID,Plan _HubCN_Receiving Time,HubCN_Receiving Time,Plan_HubCN_Pickup Time,HubCN_Pickup Time
LECVN025379031323,CN94806,LECCNYW,3/29/2022 20:30,3/29/2022 5:31,3/30/2022 0:03,3/29/2022 12:40
LECVN023960603264,CN69053,LECCNYW,3/30/2022 14:45,3/29/2022 4:52,3/30/2022 17:52,3/29/2022 12:58
LECVN026377249303,CN27928,LECCNYW,3/31/2022 9:19,3/29/2022 19:23,3/31/2022 12:24,3/30/2022 6:24
LECVN024100357093,CN48496,LECCNYW,3/31/2022 3:40,3/29/2022 4:30,3/31/2022 6:44,3/29/2022 12:37
LECVN023976507073,CN32206,LECCNYW,3/29/2022 21:02,3/30/2022 17:46,3/30/2022 0:09,3/31/2022 0:48
LECVN024721130293,CN91249,LECCNYW,3/30/2022 20:23,4/1/2022 5:55,3/30/2022 23:54,4/1/2022 12:56
LECVN020602784243,CN12633,LECCNSZ,3/30/2022 19:59,3/30/2022 19:48,3/31/2022 0:00,3/31/2022 6:26
LECVN027185907233,CN52975,LECCNYW,3/29/2022 4:20,3/26/2022 23:20,3/29/2022 6:29,3/27/2022 6:26
LECVN022406095353,CN20296,LECCNSZ,3/30/2022 20:46,3/29/2022 14:03,3/31/2022 0:49,3/30/2022 0:36
LECVN024581397593,CN98042,LECCNYW,3/29/2022 7:53,3/29/2022 5:05,3/29/2022 12:54,3/29/2022 12:06
LECVN029810208003,CN08069,LECCNSZ,3/31/2022 8:20,3/29/2022 18:48,3/31/2022 11:53,3/30/2022 6:07
LECVN025372875533,CN32990,LECCNYW,3/30/2022 1:14,3/29/2022 18:37,3/30/2022 6:18,3/30/2022 6:42
LECVN020705822854,CN39062,LECCNYW,4/2/2022 4:28,4/1/2022 5:39,4/2/2022 6:37,4/1/2022 12:42
LECVN022275338973,CN08069,LECCNSZ,3/30/2022 9:05,3/30/2022 19:28,3/30/2022 12:41,3/31/2022 6:07
LECVN027636099473,CN00328,LECCNSZ,3/31/2022 9:40,4/1/2022 5:57,3/31/2022 12:49,4/1/2022 16:35
LECVN025097101174,CN05856,LECCNSZ,3/31/2022 2:49,3/29/2022 18:34,3/31/2022 6:27,3/30/2022 6:35
LECVN029490233113,CN08069,LECCNSZ,3/29/2022 21:41,3/29/2022 18:33,3/30/2022 0:49,3/30/2022 6:36
LECVN025962764763,CN03356,LECCNSZ,3/31/2022 8:52,3/29/2022 19:51,3/31/2022 12:00,3/30/2022 6:23
LECVN029804757353,CN39062,LECCNYW,3/31/2022 10:26,3/30/2022 17:26,3/31/2022 12:32,3/31/2022 0:30
LECVN027486509133,CN71198,LECCNYW,3/30/2022 14:28,3/29/2022 22:04,3/30/2022 18:30,3/30/2022 6:13
LECVN021674130013,CN19661,LECCNSZ,3/30/2022 16:24,3/31/2022 17:59,3/30/2022 18:26,4/1/2022 6:05
LECVN028342779733,CN39062,LECCNYW,3/28/2022 1:02,3/26/2022 21:50,3/28/2022 6:06,3/27/2022 5:54
LECVN021979760273,CN39062,LECCNYW,3/28/2022 14:48,3/29/2022 4:44,3/28/2022 18:53,3/29/2022 12:50
LECVN021175631234,CN98923,LECCNYW,3/30/2022 22:25,4/1/2022 4:52,3/31/2022 0:28,4/1/2022 11:56
LECVN021498734913,CN32206,LECCNYW,3/31/2022 7:22,3/29/2022 19:57,3/31/2022 12:30,3/30/2022 6:17
LECVN026095858783,CN14209,LECCNSZ,3/30/2022 2:38,3/30/2022 19:34,3/30/2022 6:40,3/31/2022 6:09
LECVN027472577993,CN00328,LECCNSZ,3/30/2022 8:35,4/1/2022 5:24,3/30/2022 12:44,4/1/2022 15:58
LECVN022234049103,CN09482,LECCNSZ,3/30/2022 9:05,3/29/2022 18:46,3/30/2022 12:11,3/30/2022 6:47
LECVN020021823583,CN15519,LECCNSZ,3/30/2022 22:24,4/1/2022 12:48,3/31/2022 0:30,4/2/2022 0:09
LECVN020564812433,CN93476,LECCNYW,4/1/2022 18:47,4/1/2022 5:03,4/1/2022 23:55,4/1/2022 12:08
LECVN020021153714,CN91249,LECCNYW,4/1/2022 4:21,3/29/2022 21:56,4/1/2022 6:30,3/30/2022 6:04
LECVN020132710073,CN34621,LECCNYW,3/29/2022 8:44,3/29/2022 4:21,3/29/2022 12:48,3/29/2022 12:28
LECVN023175775183,CN95381,LECCNYW,3/28/2022 7:32,3/29/2022 3:55,3/28/2022 12:35,3/29/2022 12:04
LECVN023178891094,CN94806,LECCNYW,3/29/2022 7:04,3/29/2022 20:22,3/29/2022 12:07,3/30/2022 6:39
LECVN020131404173,CN32990,LECCNYW,3/30/2022 6:59,3/29/2022 19:15,3/30/2022 12:03,3/30/2022 6:24
LECVN021460630754,CN23003,LECCNSZ,3/30/2022 13:31,3/29/2022 11:54,3/30/2022 18:33,3/29/2022 23:59
LECVN023449568414,CN91236,LECCNYW,3/28/2022 22:33,3/29/2022 4:11,3/29/2022 0:41,3/29/2022 12:18
LECVN022818685663,CN48496,LECCNYW,3/27/2022 13:55,3/26/2022 23:16,3/27/2022 18:00,3/27/2022 6:25
LECVN020983972573,CN48496,LECCNYW,3/30/2022 4:44,3/29/2022 4:52,3/30/2022 6:49,3/29/2022 12:01
LECVN022827764624,CN32990,LECCNYW,3/29/2022 2:09,3/29/2022 19:50,3/29/2022 6:17,3/30/2022 6:07
LECVN026349317313,CN48496,LECCNYW,4/2/2022 4:34,4/1/2022 5:34,4/2/2022 6:39,4/1/2022 12:38
LECVN025599599303,CN54850,LECCNYW,3/29/2022 15:25,3/26/2022 23:32,3/29/2022 18:30,3/27/2022 6:41
LECVN026495243563,CN93476,LECCNYW,4/1/2022 0:59,3/29/2022 22:34,4/1/2022 6:02,3/30/2022 6:43
LECVN024473874834,CN59935,LECCNYW,4/1/2022 8:30,4/1/2022 4:51,4/1/2022 12:03,4/1/2022 11:58
LECVN022708802693,CN48496,LECCNYW,4/1/2022 20:19,4/1/2022 5:33,4/2/2022 0:20,4/1/2022 12:34
LECVN024649256613,CN48496,LECCNYW,3/30/2022 21:15,3/30/2022 16:01,3/31/2022 0:49,3/31/2022 0:08
LECVN023199082354,CN01710,LECCNSZ,3/31/2022 20:51,3/29/2022 13:37,4/1/2022 0:58,3/30/2022 0:09
LECVN021396910454,CN73456,LECCNYW,3/30/2022 16:48,3/29/2022 4:44,3/30/2022 18:51,3/29/2022 12:51
LECVN029042684904,CN08069,LECCNSZ,3/28/2022 15:42,3/30/2022 19:51,3/28/2022 18:44,3/31/2022 6:30
LECVN026205980903,CN20296,LECCNSZ,3/28/2022 16:03,3/29/2022 14:00,3/28/2022 18:12,3/30/2022 0:38
LECVN027776938303,CN70636,LECCNYW,3/30/2022 10:26,3/29/2022 19:30,3/30/2022 12:30,3/30/2022 6:34
LECVN020373960954,CN48496,LECCNYW,3/29/2022 19:46,3/29/2022 19:29,3/30/2022 0:52,3/30/2022 5:53
LECVN020570526913,CN11320,LECCNSZ,3/29/2022 20:12,3/29/2022 12:58,3/30/2022 0:19,3/30/2022 0:18
LECVN026973653453,CN80546,LECCNYW,3/28/2022 15:17,3/29/2022 4:16,3/28/2022 18:21,3/29/2022 12:22
LECVN022876883563,CN28326,LECCNYW,3/30/2022 21:16,3/29/2022 22:21,3/31/2022 0:25,3/30/2022 6:23
LECVN022842398574,CN96121,LECCNYW,4/1/2022 8:22,4/1/2022 4:53,4/1/2022 11:56,4/1/2022 11:58
LECVN023810760633,CN98042,LECCNYW,3/30/2022 20:42,3/29/2022 19:48,3/31/2022 0:44,3/30/2022 6:10
LECVN022574024973,CN41627,LECCNYW,4/1/2022 20:22,3/30/2022 17:44,4/2/2022 0:30,3/31/2022 0:52
LECVN022834929813,CN03356,LECCNSZ,3/29/2022 7:28,3/29/2022 14:07,3/29/2022 12:29,3/30/2022 0:45
LECVN020692379323,CN32990,LECCNYW,3/28/2022 14:16,3/29/2022 20:28,3/28/2022 18:23,3/30/2022 6:51
LECVN028535674734,CN98923,LECCNYW,3/30/2022 15:07,3/29/2022 22:54,3/30/2022 18:16,3/30/2022 5:55
LECVN025983497854,CN91236,LECCNYW,3/29/2022 14:56,3/29/2022 5:45,3/29/2022 18:01,3/29/2022 12:46
LECVN024622093944,CN41627,LECCNYW,3/30/2022 3:15,3/29/2022 19:21,3/30/2022 6:54,3/30/2022 6:24
LECVN029039040944,CN14209,LECCNSZ,3/29/2022 9:09,3/28/2022 18:14,3/29/2022 12:48,3/29/2022 6:19
LECVN024592133693,CN75189,LECCNYW,4/1/2022 14:39,3/30/2022 17:40,4/1/2022 18:45,3/31/2022 0:41
LECVN020623430143,CN15519,LECCNSZ,4/2/2022 4:17,4/1/2022 13:07,4/2/2022 6:20,4/2/2022 0:26
LECVN023543207633,CN03356,LECCNSZ,3/31/2022 16:54,4/1/2022 13:29,3/31/2022 18:55,4/2/2022 0:45
LECVN022724884433,CN39822,LECCNYW,3/28/2022 14:11,3/29/2022 20:27,3/28/2022 18:14,3/30/2022 6:49
LECVN026749849843,CN91236,LECCNYW,3/30/2022 22:07,3/29/2022 18:58,3/31/2022 0:10,3/30/2022 6:00
LECVN025657025374,CN48496,LECCNYW,4/1/2022 1:00,4/1/2022 5:16,4/1/2022 6:05,4/1/2022 12:20
LECVN023406052653,CN39062,LECCNYW,4/2/2022 22:41,4/1/2022 5:42,4/3/2022 0:42,4/1/2022 12:48
LECVN020375571243,CN25990,LECCNYW,3/31/2022 10:23,4/1/2022 5:11,3/31/2022 12:27,4/1/2022 12:20
LECVN024697557133,CN48496,LECCNYW,3/31/2022 4:07,3/30/2022 16:54,3/31/2022 6:08,3/30/2022 23:59
LECVN023796022604,CN23003,LECCNSZ,3/29/2022 20:51,3/28/2022 19:52,3/30/2022 0:22,3/29/2022 6:31
LECVN025240454263,CN41627,LECCNYW,3/29/2022 22:45,3/30/2022 17:09,3/30/2022 0:52,3/31/2022 0:14
LECVN029475929283,CN39062,LECCNYW,4/2/2022 18:55,4/1/2022 4:58,4/3/2022 0:01,4/1/2022 12:04
LECVN025162087284,CN00328,LECCNSZ,3/31/2022 2:11,3/31/2022 17:50,3/31/2022 6:14,4/1/2022 5:54
LECVN024641797103,CN39062,LECCNYW,3/29/2022 20:08,3/29/2022 5:21,3/30/2022 0:12,3/29/2022 12:26
LECVN023644095503,CN25990,LECCNYW,4/1/2022 20:49,4/1/2022 4:54,4/1/2022 23:55,4/1/2022 12:01
LECVN021982151353,CN55243,LECCNYW,3/31/2022 19:19,3/30/2022 17:41,4/1/2022 0:23,3/31/2022 0:43
LECVN026730927513,CN75189,LECCNYW,3/29/2022 15:07,3/26/2022 23:24,3/29/2022 18:11,3/27/2022 6:28
LECVN025567583813,CN93476,LECCNYW,3/31/2022 7:41,3/30/2022 16:30,3/31/2022 12:46,3/31/2022 0:33
LECVN021717284844,CN70636,LECCNYW,3/30/2022 6:56,3/30/2022 17:05,3/30/2022 12:00,3/31/2022 0:06
LECVN022784059623,CN55243,LECCNYW,3/31/2022 15:48,4/1/2022 5:14,3/31/2022 18:51,4/1/2022 12:20
LECVN024803025063,CN59935,LECCNYW,3/31/2022 7:49,3/29/2022 18:50,3/31/2022 11:55,3/30/2022 6:53
LECVN021052888983,CN32990,LECCNYW,3/31/2022 3:15,3/29/2022 22:11,3/31/2022 6:24,3/30/2022 6:13
LECVN021387576583,CN70636,LECCNYW,3/29/2022 2:04,3/26/2022 23:43,3/29/2022 6:13,3/27/2022 6:48
LECVN020250417653,CN15519,LECCNSZ,4/1/2022 21:40,4/1/2022 13:04,4/2/2022 0:48,4/2/2022 0:22
LECVN027083647774,CN39062,LECCNYW,3/28/2022 20:48,3/29/2022 20:00,3/29/2022 0:55,3/30/2022 6:18
LECVN027509569304,CN32990,LECCNYW,3/31/2022 7:52,4/1/2022 5:15,3/31/2022 12:58,4/1/2022 12:21
LECVN029219632933,CN48496,LECCNYW,3/30/2022 14:59,3/29/2022 22:50,3/30/2022 18:32,3/30/2022 5:58
LECVN025311883134,CN48496,LECCNYW,3/29/2022 4:07,3/26/2022 21:52,3/29/2022 6:09,3/27/2022 5:59
LECVN022897964393,CN94806,LECCNYW,3/29/2022 20:27,3/30/2022 16:10,3/30/2022 0:34,3/31/2022 0:11
LECVN024222848233,CN91249,LECCNYW,3/28/2022 9:32,3/26/2022 23:17,3/28/2022 12:38,3/27/2022 6:24
LECVN024411326623,CN70636,LECCNYW,3/28/2022 13:49,3/29/2022 19:11,3/28/2022 18:51,3/30/2022 6:19
LECVN022342947373,CN73456,LECCNYW,3/30/2022 3:35,3/29/2022 18:52,3/30/2022 6:44,3/30/2022 5:58
LECVN028285450903,CN48496,LECCNYW,3/28/2022 1:24,3/26/2022 23:25,3/28/2022 6:32,3/27/2022 6:33
LECVN024430817054,CN91249,LECCNYW,4/1/2022 20:33,4/1/2022 5:29,4/2/2022 0:10,4/1/2022 12:36
LECVN026760974823,CN14209,LECCNSZ,3/31/2022 14:58,3/29/2022 13:01,3/31/2022 18:06,3/30/2022 0:24
LECVN029918978453,CN80546,LECCNYW,3/28/2022 21:04,3/29/2022 18:59,3/29/2022 0:11,3/30/2022 6:00
LECVN020749916133,CN27928,LECCNYW,3/30/2022 16:21,3/29/2022 20:32,3/30/2022 18:28,3/30/2022 6:49
LECVN023181765513,CN08069,LECCNSZ,3/31/2022 20:26,3/29/2022 13:38,4/1/2022 0:31,3/30/2022 0:09
LECVN025257095183,CN25990,LECCNYW,3/29/2022 14:42,3/26/2022 21:56,3/29/2022 18:47,3/27/2022 6:02
LECVN020414471823,CN34621,LECCNYW,3/31/2022 2:06,3/29/2022 21:55,3/31/2022 6:08,3/30/2022 6:03
LECVN022905276133,CN96121,LECCNYW,3/31/2022 2:14,3/29/2022 22:18,3/31/2022 6:20,3/30/2022 6:23
LECVN022098941074,CN52975,LECCNYW,3/30/2022 8:37,3/30/2022 17:24,3/30/2022 12:44,3/31/2022 0:26
LECVN029846125973,CN08969,LECCNSZ,3/29/2022 19:23,4/1/2022 6:19,3/30/2022 0:30,4/1/2022 16:51
LECVN028086611304,CN85292,LECCNYW,3/29/2022 3:18,3/29/2022 4:14,3/29/2022 6:23,3/29/2022 12:18
LECVN028490455534,CN94105,LECCNYW,3/31/2022 22:40,3/30/2022 17:06,4/1/2022 0:42,3/31/2022 0:14
LECVN022874160954,CN78864,LECCNYW,3/28/2022 19:50,3/29/2022 5:02,3/28/2022 23:58,3/29/2022 12:05
LECVN028660142783,CN01710,LECCNSZ,3/30/2022 8:39,3/29/2022 13:13,3/30/2022 12:10,3/30/2022 0:32
LECVN020663409023,CN93476,LECCNYW,4/1/2022 22:19,4/1/2022 5:18,4/2/2022 0:21,4/1/2022 12:19
LECVN028575816953,CN48496,LECCNYW,3/30/2022 9:01,3/29/2022 19:32,3/30/2022 12:02,3/30/2022 6:36
LECVN023562945523,CN54850,LECCNYW,3/30/2022 9:02,3/30/2022 16:53,3/30/2022 12:39,3/30/2022 23:59
LECVN029671208773,CN98042,LECCNYW,3/28/2022 15:08,3/29/2022 19:16,3/28/2022 18:47,3/30/2022 6:23
LECVN020734586813,CN48496,LECCNYW,4/2/2022 3:55,4/1/2022 5:41,4/2/2022 6:04,4/1/2022 12:50
LECVN028164839904,CN82535,LECCNYW,3/31/2022 1:56,3/29/2022 21:56,3/31/2022 5:59,3/30/2022 6:05
LECVN021724989903,CN85292,LECCNYW,3/29/2022 20:25,3/29/2022 18:46,3/29/2022 23:56,3/30/2022 6:49
LECVN023263223674,CN25266,LECCNYW,4/1/2022 2:32,3/29/2022 21:56,4/1/2022 6:08,3/30/2022 6:02
LECVN020953603443,CN48496,LECCNYW,3/29/2022 21:00,3/29/2022 3:55,3/30/2022 0:31,3/29/2022 12:04
LECVN025335976833,CN15519,LECCNSZ,3/31/2022 10:31,3/29/2022 18:38,3/31/2022 12:34,3/30/2022 6:46
LECVN022752876423,CN03356,LECCNSZ,4/2/2022 4:21,4/1/2022 13:00,4/2/2022 6:29,4/2/2022 0:16
LECVN027271523633,CN32206,LECCNYW,3/30/2022 4:30,3/29/2022 4:20,3/30/2022 6:35,3/29/2022 12:27
LECVN028526429533,CN41627,LECCNYW,3/29/2022 8:10,3/26/2022 22:10,3/29/2022 12:16,3/27/2022 6:14
LECVN028135121454,CN00328,LECCNSZ,3/28/2022 14:51,3/29/2022 13:01,3/28/2022 18:54,3/30/2022 0:20
LECVN028622490753,CN34621,LECCNYW,3/30/2022 16:49,3/29/2022 4:50,3/30/2022 18:50,3/29/2022 11:55
LECVN020625020504,CN34679,LECCNYW,3/30/2022 14:50,3/29/2022 19:29,3/30/2022 17:56,3/30/2022 6:37
LECVN028122605483,CN56912,LECCNYW,3/30/2022 1:04,3/29/2022 18:56,3/30/2022 6:06,3/30/2022 6:02
LECVN023012200413,CN25990,LECCNYW,3/30/2022 20:36,4/1/2022 5:48,3/31/2022 0:13,4/1/2022 12:55
LECVN027364509404,CN26450,LECCNYW,3/30/2022 14:54,3/29/2022 4:19,3/30/2022 18:31,3/29/2022 12:24
LECVN025420889914,CN82535,LECCNYW,3/31/2022 21:13,3/30/2022 17:39,4/1/2022 0:21,3/31/2022 0:45
LECVN023674266663,CN12633,LECCNSZ,3/29/2022 13:32,3/29/2022 11:49,3/29/2022 18:36,3/29/2022 23:57
LECVN026630459293,CN09482,LECCNSZ,3/31/2022 7:39,3/29/2022 18:52,3/31/2022 12:46,3/30/2022 6:11
LECVN024571969263,CN85292,LECCNYW,3/29/2022 22:11,3/31/2022 23:26,3/30/2022 0:14,4/1/2022 6:33
LECVN028550073974,CN91249,LECCNYW,3/30/2022 15:39,3/29/2022 19:25,3/30/2022 18:46,3/30/2022 6:28
LECVN025675299183,CN91249,LECCNYW,4/1/2022 19:09,3/30/2022 16:04,4/2/2022 0:12,3/31/2022 0:07
LECVN025317447764,CN98042,LECCNYW,3/30/2022 20:36,3/29/2022 5:06,3/31/2022 0:44,3/29/2022 12:14
LECVN027321094623,CN01710,LECCNSZ,3/29/2022 22:08,3/29/2022 18:41,3/30/2022 0:11,3/30/2022 6:42
LECVN021060130423,CN61510,LECCNYW,3/29/2022 4:27,3/29/2022 4:12,3/29/2022 6:36,3/29/2022 12:16
LECVN024989375853,CN91249,LECCNYW,3/31/2022 14:10,4/1/2022 5:40,3/31/2022 18:16,4/1/2022 12:48
LECVN021962064713,CN08863,LECCNSZ,3/31/2022 13:51,4/1/2022 13:08,3/31/2022 18:00,4/2/2022 0:24
LECVN029706684594,CN70331,LECCNYW,3/31/2022 8:43,4/1/2022 22:56,3/31/2022 12:20,4/2/2022 5:59
LECVN029119713913,CN32990,LECCNYW,3/31/2022 3:24,3/29/2022 22:25,3/31/2022 6:27,3/30/2022 6:28
LECVN028113814043,CN25990,LECCNYW,3/31/2022 21:01,3/29/2022 19:17,4/1/2022 0:35,3/30/2022 6:22
LECVN024426774703,CN05856,LECCNSZ,3/30/2022 15:08,3/31/2022 18:35,3/30/2022 18:13,4/1/2022 6:36
LECVN028713740973,CN91249,LECCNYW,3/31/2022 7:12,4/1/2022 5:12,3/31/2022 12:14,4/1/2022 12:13
LECVN021258958743,CN03356,LECCNSZ,3/29/2022 16:07,3/28/2022 19:55,3/29/2022 18:12,3/29/2022 6:31
LECVN021176572233,CN48496,LECCNYW,3/31/2022 22:20,3/29/2022 5:41,4/1/2022 0:26,3/29/2022 12:46
LECVN021688498723,CN48496,LECCNYW,3/29/2022 10:37,3/29/2022 20:28,3/29/2022 12:43,3/30/2022 6:46
LECVN024281388053,CN48496,LECCNYW,3/31/2022 9:01,3/30/2022 15:56,3/31/2022 12:34,3/30/2022 23:59
LECVN021407699813,CN93476,LECCNYW,4/2/2022 1:05,4/1/2022 4:55,4/2/2022 6:10,4/1/2022 12:02
LECVN024246383433,CN91249,LECCNYW,3/31/2022 14:43,4/1/2022 5:01,3/31/2022 18:51,4/1/2022 12:10
LECVN020200127443,CN08069,LECCNSZ,4/2/2022 1:46,4/1/2022 13:12,4/2/2022 5:52,4/2/2022 0:30
LECVN025987737973,CN14209,LECCNSZ,3/30/2022 8:40,3/29/2022 18:37,3/30/2022 12:49,3/30/2022 5:58
LECVN029871061284,CN48496,LECCNYW,3/29/2022 10:17,3/28/2022 23:29,3/29/2022 12:23,3/29/2022 6:35
LECVN022073454323,CN91856,LECCNYW,3/29/2022 21:25,3/29/2022 4:42,3/30/2022 0:30,3/29/2022 12:51
LECVN025257785503,CN96121,LECCNYW,3/30/2022 6:58,3/31/2022 17:14,3/30/2022 12:07,4/1/2022 0:20
LECVN023024306684,CN75189,LECCNYW,3/28/2022 4:42,3/26/2022 23:47,3/28/2022 6:45,3/27/2022 6:49
LECVN025609318933,CN93476,LECCNYW,3/29/2022 2:40,3/29/2022 4:06,3/29/2022 6:48,3/29/2022 12:12
LECVN022508036823,CN91856,LECCNYW,3/31/2022 20:13,3/29/2022 19:23,4/1/2022 0:17,3/30/2022 6:31
LECVN024876869193,CN20296,LECCNSZ,3/31/2022 13:06,4/1/2022 12:51,3/31/2022 18:14,4/2/2022 0:09
LECVN026600289203,CN05856,LECCNSZ,4/2/2022 2:15,4/1/2022 13:31,4/2/2022 6:24,4/2/2022 0:50
LECVN024260172383,CN32990,LECCNYW,3/28/2022 21:20,3/29/2022 18:53,3/29/2022 0:27,3/30/2022 5:56
LECVN020889298933,CN73456,LECCNYW,3/31/2022 10:12,4/1/2022 5:14,3/31/2022 12:21,4/1/2022 12:17
LECVN025358853683,CN52975,LECCNYW,3/30/2022 14:29,3/29/2022 4:50,3/30/2022 18:33,3/29/2022 11:56
LECVN025712259063,CN91249,LECCNYW,3/30/2022 8:39,3/29/2022 19:24,3/30/2022 12:45,3/30/2022 6:32
LECVN029550661634,CN39062,LECCNYW,3/28/2022 14:43,3/29/2022 4:23,3/28/2022 18:17,3/29/2022 12:26
LECVN026962848893,CN41627,LECCNYW,4/2/2022 3:55,4/1/2022 4:58,4/2/2022 5:57,4/1/2022 12:01
LECVN022178408033,CN03356,LECCNSZ,3/30/2022 8:33,3/29/2022 13:32,3/30/2022 12:38,3/30/2022 0:11
LECVN029563188343,CN59935,LECCNYW,3/27/2022 15:07,3/28/2022 23:04,3/27/2022 18:40,3/29/2022 6:11
LECVN022391385463,CN85292,LECCNYW,4/2/2022 16:43,4/1/2022 4:43,4/2/2022 18:49,4/1/2022 11:52
LECVN029418937683,CN85292,LECCNYW,3/29/2022 1:12,3/29/2022 20:26,3/29/2022 6:17,3/30/2022 6:50
LECVN027399178233,CN94105,LECCNYW,4/1/2022 7:12,3/30/2022 17:47,4/1/2022 12:21,3/31/2022 0:50
LECVN028341126593,CN93476,LECCNYW,3/30/2022 1:56,3/29/2022 18:57,3/30/2022 5:57,3/30/2022 6:01
LECVN025214709693,CN80546,LECCNYW,3/29/2022 13:52,3/26/2022 22:02,3/29/2022 17:58,3/27/2022 6:09
LECVN028812009053,CN96121,LECCNYW,3/30/2022 7:39,3/29/2022 19:20,3/30/2022 12:41,3/30/2022 6:28
LECVN027047957743,CN08069,LECCNSZ,4/1/2022 1:46,4/1/2022 12:58,4/1/2022 5:54,4/2/2022 0:18
LECVN021894301603,CN05856,LECCNSZ,4/1/2022 14:51,3/31/2022 18:46,4/1/2022 18:23,4/1/2022 6:49
LECVN028143840193,CN39062,LECCNYW,3/28/2022 3:34,3/26/2022 21:54,3/28/2022 6:43,3/27/2022 6:00
LECVN023051205763,CN93476,LECCNYW,3/30/2022 8:41,3/29/2022 19:16,3/30/2022 12:16,3/30/2022 6:20
LECVN029336135144,CN88991,LECCNYW,3/30/2022 1:26,3/29/2022 18:48,3/30/2022 6:29,3/30/2022 6:52
LECVN024970045723,CN61510,LECCNYW,3/31/2022 20:29,3/29/2022 19:58,4/1/2022 0:02,3/30/2022 6:17
LECVN025724284183,CN25990,LECCNYW,4/1/2022 9:59,4/1/2022 5:34,4/1/2022 12:03,4/1/2022 12:37
LECVN027170424173,CN78864,LECCNYW,3/29/2022 7:16,3/29/2022 20:29,3/29/2022 12:22,3/30/2022 6:45
LECVN023670882183,CN08069,LECCNSZ,3/29/2022 20:33,3/29/2022 14:08,3/30/2022 0:36,3/30/2022 0:40
LECVN025793164784,CN41627,LECCNYW,4/1/2022 0:54,4/1/2022 4:52,4/1/2022 5:56,4/1/2022 11:53
LECVN024647242333,CN93476,LECCNYW,3/31/2022 7:54,3/29/2022 5:28,3/31/2022 12:02,3/29/2022 12:32
LECVN028207846123,CN98042,LECCNYW,3/29/2022 14:43,3/29/2022 5:43,3/29/2022 18:51,3/29/2022 12:50
LECVN026891495753,CN15519,LECCNSZ,3/30/2022 7:45,3/29/2022 13:39,3/30/2022 12:51,3/30/2022 0:12
LECVN022608642043,CN73456,LECCNYW,3/31/2022 10:41,3/29/2022 4:00,3/31/2022 12:47,3/29/2022 12:09
LECVN027982398843,CN23003,LECCNSZ,4/2/2022 15:19,4/1/2022 13:15,4/2/2022 18:20,4/2/2022 0:35
LECVN023130120803,CN48496,LECCNYW,4/2/2022 1:00,4/1/2022 5:45,4/2/2022 6:09,4/1/2022 12:47
LECVN023842487634,CN32990,LECCNYW,3/31/2022 3:35,3/30/2022 17:11,3/31/2022 6:40,3/31/2022 0:19
LECVN023278154834,CN03356,LECCNSZ,3/31/2022 10:38,3/30/2022 18:58,3/31/2022 12:46,3/31/2022 6:22
LECVN028235058973,CN71198,LECCNYW,3/29/2022 21:24,3/29/2022 19:35,3/30/2022 0:29,3/30/2022 5:53
LECVN027531791803,CN48496,LECCNYW,4/1/2022 3:09,3/29/2022 21:58,4/1/2022 6:41,3/30/2022 6:06
LECVN021696705414,CN48496,LECCNYW,3/30/2022 14:24,3/29/2022 4:14,3/30/2022 18:33,3/29/2022 12:23
LECVN026028549164,CN32990,LECCNYW,3/29/2022 20:15,3/30/2022 17:20,3/30/2022 0:21,3/31/2022 0:29
LECVN025439798924,CN48496,LECCNYW,3/30/2022 3:56,3/29/2022 4:48,3/30/2022 6:01,3/29/2022 11:55
LECVN022249704753,CN14209,LECCNSZ,4/1/2022 10:15,4/1/2022 13:02,4/1/2022 12:22,4/2/2022 0:26
LECVN024499079393,CN48496,LECCNYW,3/31/2022 18:46,3/29/2022 4:08,3/31/2022 23:52,3/29/2022 12:14
LECVN023294790663,CN11320,LECCNSZ,3/28/2022 21:05,3/30/2022 18:41,3/29/2022 0:40,3/31/2022 6:43
LECVN027463688563,CN80546,LECCNYW,3/30/2022 8:43,3/29/2022 18:52,3/30/2022 12:44,3/30/2022 6:53
LECVN024240943374,CN14209,LECCNSZ,3/30/2022 14:54,3/29/2022 13:15,3/30/2022 17:55,3/30/2022 0:34
LECVN023809129943,CN70331,LECCNYW,3/30/2022 6:50,3/29/2022 4:58,3/30/2022 11:54,3/29/2022 12:04
LECVN024685780043,CN32206,LECCNYW,3/30/2022 19:09,4/1/2022 5:06,3/31/2022 0:18,4/1/2022 12:09
LECVN022942684564,CN05856,LECCNSZ,3/30/2022 4:18,3/30/2022 19:23,3/30/2022 6:23,3/31/2022 6:02
LECVN023014847133,CN09482,LECCNSZ,3/29/2022 20:00,3/29/2022 18:25,3/30/2022 0:07,3/30/2022 6:34
LECVN022099514414,CN48496,LECCNYW,3/31/2022 10:29,4/1/2022 5:17,3/31/2022 12:38,4/1/2022 12:26
LECVN021362613063,CN15519,LECCNSZ,3/31/2022 15:08,3/29/2022 11:49,3/31/2022 18:12,3/29/2022 23:58
LECVN020557748543,CN94806,LECCNYW,4/1/2022 15:43,3/29/2022 22:11,4/1/2022 18:44,3/30/2022 6:18
LECVN029007511004,CN05856,LECCNSZ,4/2/2022 15:08,4/1/2022 12:48,4/2/2022 18:09,4/2/2022 0:11
LECVN023364608753,CN41627,LECCNYW,3/31/2022 18:58,3/29/2022 19:27,4/1/2022 0:06,3/30/2022 6:31
